"Date","Seller","Buyer","Item","Price","Durability","Rarity"
"2/9/2015 6:25:15 AM","draposopard","Airstrike","Havok Tech I","$133,000","100","g"
"2/9/2015 6:30:21 AM","brokentoto","Bensif","Auto Cannon VIII","$7,500","53","g"
"2/9/2015 6:37:45 AM","siddhis","Criswud83","Hold-P113 VI","$125,000","61","g"
"2/9/2015 6:38:51 AM","MickeyStakes","Uberlord","Plasma Lance II","$1,771","27","g"
"2/9/2015 6:42:52 AM","WTNorton","Vialmirage","Diamond Armor IV","$3,999","28","g"
"2/9/2015 6:42:52 AM","WTNorton","Melencolia","Hold-P206 VII","$1,207","26","g"
"2/9/2015 6:42:52 AM","WTNorton","Uberlord","Hold-P109 IV","$789","48","g"
"2/9/2015 6:43:56 AM","XxSeekerxX","Tadhg","Gravity Drive","$1,600,000","65","b"
"2/9/2015 6:46:48 AM","Keem3140","samwing","Cytoplast Shield XI","$150,000","33","p"
"2/9/2015 6:47:10 AM","shawng32","Splatz","Storage IV","$88,800","86","b"
"2/9/2015 7:02:27 AM","rakkwarrior","miggz78","Osmium Armor XV","$110,000","45","b"
"2/9/2015 7:21:23 AM","oceanharmony","TheDarkOne","Storage IV","$30,000","100","b"
"2/9/2015 7:23:48 AM","krush","SamBell","Battle Ram","$850,000","90","p"
"2/9/2015 7:36:39 AM","dk1","xsmoothx84","Burst Cannon IV","$30,000","26","g"
"2/9/2015 7:39:49 AM","scruffysnake","BIGDADDYBOOM","Cytoplast Shield XXI","$750,000","92","o"
"2/9/2015 7:46:59 AM","Darkglim","bogus","Titanium Hull XIV","$1,194","28","g"
"2/9/2015 7:57:32 AM","AGlimmung","AGlimmering","Phaser VI","$100,000","33","g"
"2/9/2015 8:40:21 AM","Tawas110614","skiallday","Diamond Armor VIII","$125,000","59","b"
"2/9/2015 8:46:06 AM","TheQUE","degel","Storage II","$3,730","82","g"
"2/9/2015 8:50:27 AM","derpderpderp","skiallday","Storage II","$150,000","100","b"
"2/9/2015 8:51:25 AM","dk1","GoranKall","Holocrine Shield XVI","$310,000","100","p"
"2/9/2015 8:52:10 AM","TheQUE","seeker66","Succubus VIII","$6,413","100","g"
"2/9/2015 8:52:10 AM","TheQUE","bogus","Carbide Hull II","$2,425","93","g"
"2/9/2015 9:10:21 AM","TheLimper","Jaylew408","HX-V12","$700,000","50","p"
"2/9/2015 9:28:28 AM","skiallday","KidKana","Rapture III","$40,000","38","g"
"2/9/2015 9:33:15 AM","MrKonformist","Jaylew408","Hold-R115 V","$250,000","92","p"
"2/9/2015 9:33:36 AM","degel","Raibus","Storage II","$5,000","82","g"
"2/9/2015 9:34:49 AM","skiallday","Kraorater","Storage I","$90,000","100","g"
"2/9/2015 9:36:26 AM","SilverLance","Destsub2","Grappling Hook","$1,250,000","87","b"
"2/9/2015 9:38:38 AM","DarthVad3r","Kraorater","Hold-W211 IV","$20,000","41","g"
"2/9/2015 9:40:08 AM","TheLimper","Kraorater","Carbide Hull VIII","$10,000","43","g"
"2/9/2015 9:41:31 AM","Splatz","Kraorater","Osmium Armor VI","$40,800","100","g"
"2/9/2015 9:42:33 AM","DriftVortex","Kraorater","Auto Cannon IV","$50,000","55","g"
"2/9/2015 9:43:23 AM","oceanharmony","SinistroO","Hold-H112 III","$10,000","48","g"
"2/9/2015 9:46:10 AM","od3n","shineon","Titanium Hull XII","$300,000","76","p"
"2/9/2015 9:48:29 AM","XxSeekerxX","Mak3Mon3y518","Exoprene Shield IX","$10,000","46","g"
"2/9/2015 9:51:10 AM","MrProfit","Kraorater","Rapture IV","$52,800","39","g"
"2/9/2015 10:03:28 AM","peon1","Sykes","Hold-P111 VI","$209,600","100","p"
"2/9/2015 10:15:45 AM","Sykes","Keem3140","Basilisk VII","$58,000","40","b"
"2/9/2015 10:26:26 AM","Deftoned","CptSnow","Penatrator IV","$20,000","50","g"
"2/9/2015 10:32:12 AM","Jaylew408","badbeeson","Toil Tech I","$200,000","100","g"
"2/9/2015 10:39:21 AM","deadllama","ssGAMBIT","Hold-H205 VIII","$4,288","33","b"
"2/9/2015 10:39:21 AM","Phobia","tomlinson25","Hold-H204 V","$10,000","38","b"
"2/9/2015 10:40:21 AM","deadllama","Keem3140","Screamer VII","$23,177","69","b"
"2/9/2015 10:41:22 AM","Phobia","TheBoognish","Holocrine Shield IV","$16,105","37","b"
"2/9/2015 10:49:59 AM","MrProfit","Redeyes","Hold-P105 V","$27,600","88","g"
"2/9/2015 11:03:10 AM","Exodus404","joey74","Gargoyle I","$20,000","54","g"
"2/9/2015 11:19:35 AM","snotling","lon3r","Deflector","$2,700,000","100","o"
"2/9/2015 11:20:29 AM","Budz","g00spla77er","Titanium Hull X","$100,000","61","b"
"2/9/2015 11:31:55 AM","Szerszen4s","madhouse83","HX-V6","$275,000","86","p"
"2/9/2015 11:38:32 AM","Nethershadow","UnderverseMP","Cabal Tech I","$499,999","66","p"
"2/8/2015 12:09:51 AM","candyman0146","TheLimper","Carbide Hull XI","$450,000","100","p"
"2/8/2015 12:10:22 AM","timtroy1","TheLimper","Gravity Smasher XIV","$600,000","100","o"
"2/8/2015 12:15:17 AM","iTsToL8","Solusar","Hold-P125 III","$3,000","27","g"
"2/8/2015 12:45:11 AM","dean","RapterElite2","Cytoplast Shield VI","$40,000","51","p"
"2/8/2015 12:48:11 AM","wafflesfulls","Magicc1982","Osmium Armor III","$2,662","26","g"
"2/8/2015 1:00:49 AM","Taboo","Alphacus","Thorium Armor VII","$6,000","36","g"
"2/8/2015 1:01:11 AM","derpderpderp","GenMartok","Osmium Armor IX","$65,000","57","g"
"2/8/2015 1:04:33 AM","brittanykn","Alphacus","Hold-P120 IV","$5,000","46","g"
"2/8/2015 1:08:20 AM","Keem3140","Ware138","Banshee VI","$115,000","30","b"
"2/8/2015 1:14:05 AM","sgtraneri","HitmanX","Osmium Armor V","$132,600","100","b"
"2/8/2015 1:17:26 AM","jobin92","CaTaStRoPhE","Hold-R119 VIII","$175,000","31","g"
"2/8/2015 1:25:59 AM","BoredGamer","BigO","Matter Inverter IX","$15,000","63","g"
"2/8/2015 1:34:21 AM","MUFC","BigO","Titanium Hull XV","$50,000","65","g"
"2/8/2015 1:37:41 AM","Magicc1982","BigO","Penatrator V","$12,500","31","g"
"2/8/2015 1:37:44 AM","bingbing78","BigO","Pain V","$10,000","60","g"
"2/8/2015 1:51:22 AM","Deftoned","jobin92","Hold-W104 VII","$7,000","46","g"
"2/8/2015 2:01:08 AM","XxSeekerxX","jobin92","LCD-V6","$17,500","46","g"
"2/8/2015 2:01:34 AM","flipper","Taemon","Fusion Beam I","$2,000","23","g"
"2/8/2015 2:07:41 AM","UN0WNR4M","flipper","Prophecy V","$250,000","28","b"
"2/8/2015 2:24:22 AM","nagibator","Magicc1982","Serpent VII","$2,372","34","g"
"2/8/2015 2:24:22 AM","nagibator","Magicc1982","Penatrator XII","$3,106","57","g"
"2/8/2015 2:29:17 AM","TheDarkOne","stickstickly","Carbide Hull IX","$10,000","48","g"
"2/8/2015 2:30:22 AM","Slamin","KidKana","Hold-H224 VI","$1,234","21","g"
"2/8/2015 2:39:29 AM","Magicc1982","CosmicVoid","Riftbreaker V","$49,999","30","g"
"2/8/2015 3:01:59 AM","MUFC","caffeine","Wyvern X","$100,000","40","g"
"2/8/2015 3:02:57 AM","Realtx","caffeine","Gauss Cannon III","$60,000","20","g"
"2/8/2015 3:46:33 AM","perplexer","DurzoBlint","Plasma Lance X","$100,000","100","p"
"2/8/2015 4:07:30 AM","watchman","ApolloOne","Diamond Armor VIII","$100,000","35","g"
"2/8/2015 4:08:23 AM","XxSeekerxX","ApolloOne","Exoprene Shield VI","$40,000","23","g"
"2/8/2015 4:11:51 AM","BootySweat","Scatterbane","Auto Cannon V","$30,000","57","g"
"2/8/2015 4:37:27 AM","Magicc1982","Alphacus","Holocrine Shield VI","$17,500","63","g"
"2/8/2015 4:45:12 AM","MaXDmG","iSmooth","Storage II","$15,000","67","g"
"2/8/2015 4:49:41 AM","Phobia","Pleistoros","Hold-H124 VIII","$165,000","38","o"
"2/8/2015 4:52:18 AM","flipper","iSmooth","Accelerator V","$5,000","45","g"
"2/8/2015 4:53:37 AM","Magicc1982","iSmooth","Osmium Armor XIV","$25,000","57","g"
"2/8/2015 5:01:53 AM","GranD","DarthVad3r","Hold-P223 V","$180,000","46","p"
"2/8/2015 5:02:56 AM","Munson","Killler10BR","Leviathan VII","$14,999","33","g"
"2/8/2015 5:04:41 AM","cash2","viking2010","Rapture X","$110,000","100","b"
"2/8/2015 5:37:10 AM","Magicc1982","Coltraine","Dragon IX","$15,000","40","g"
"2/8/2015 5:48:48 AM","realRyan","Gorn","Horror I","$38,974","47","g"
"2/8/2015 5:48:48 AM","MUFC","Magicc1982","Carbide Hull IV","$5,000","70","g"
"2/8/2015 5:53:48 AM","MUFC","Magicc1982","Hold-W204 III","$5,000","44","g"
"2/8/2015 5:53:48 AM","MUFC","TheUnspoken","WP-V12","$10,000","45","g"
"2/8/2015 6:01:49 AM","MUFC","iSmooth","Banshee V","$13,310","53","g"
"2/8/2015 6:08:12 AM","peen66","rageoverwelm","Starshatter XII","$750,000","100","g"
"2/8/2015 6:16:52 AM","Control","Taemon","Dragon V","$3,568","24","g"
"2/8/2015 6:20:52 AM","ENZO2","nagibator","Cytoplast Shield VI","$200,000","100","p"
"2/8/2015 6:33:20 AM","Keem3140","cootie","Hold-W121 III","$85,000","71","b"
"2/8/2015 6:35:43 AM","iSmooth","tomlinson25","Carbide Hull IX","$39,000","59","g"
"2/8/2015 6:40:17 AM","Scatterbane","Destroyix","Torment II","$24,000","56","g"
"2/8/2015 6:57:21 AM","siddhis","KajDarkwind","Drone Tech I","$475,000","100","b"
"2/8/2015 7:13:56 AM","cinc","Magicc1982","Pulverizer IV","$3,223","57","g"
"2/8/2015 7:24:47 AM","Gorn","aakashdeep","Carbide Hull III","$30,000","39","b"
"2/8/2015 7:26:41 AM","Zekk","setan1500","Holocrine Shield VII","$250,000","75","p"
"2/8/2015 7:35:00 AM","MaXDmG","Magicc1982","Holocrine Shield IV","$4,400","27","g"
"2/8/2015 7:38:00 AM","MaXDmG","Jams","WP-V7","$611,578","75","g"
"2/8/2015 7:39:00 AM","MaXDmG","Vialmirage","Diamond Armor VI","$7,000","43","g"
"2/8/2015 7:39:00 AM","MaXDmG","Magicc1982","Hold-P124 VII","$1,370","60","g"
"2/8/2015 7:40:00 AM","MaXDmG","Magicc1982","Hold-P125 VII","$1,186","43","g"
"2/8/2015 7:40:00 AM","MaXDmG","Keem3140","Skip Drive","$133,100","100","g"
"2/8/2015 7:41:00 AM","Taboo","derpderpderp","Wyvern X","$7,000","37","g"
"2/8/2015 7:42:00 AM","Taboo","Magicc1982","Holocrine Shield IV","$5,000","56","g"
"2/8/2015 7:45:00 AM","Taboo","iSmooth","Diamond Armor XI","$7,000","74","g"
"2/8/2015 7:46:03 AM","Taboo","Keem3140","Skip Drive","$121,000","100","g"
"2/8/2015 7:47:03 AM","Taboo","shinji2024","Hold-W106 V","$2,000","35","g"
"2/8/2015 7:48:03 AM","Taboo","Magicc1982","Titanium Hull VII","$3,000","36","g"
"2/8/2015 7:51:03 AM","BootySweat","Magicc1982","Diamond Armor XII","$5,500","79","g"
"2/8/2015 7:51:03 AM","BootySweat","Magicc1982","Hold-H212 III","$5,000","64","g"
"2/8/2015 7:54:03 AM","iTsToL8","Magicc1982","Osmium Armor II","$3,300","43","g"
"2/8/2015 7:55:03 AM","iTsToL8","iSmooth","Titanium Hull XII","$10,000","72","g"
"2/8/2015 7:56:03 AM","iTsToL8","Magicc1982","Hold-W103 VI","$3,000","63","g"
"2/8/2015 7:56:36 AM","Gorn","Sanguivore","Hold-W112 III","$20,000","41","g"
"2/8/2015 7:57:03 AM","iTsToL8","Magicc1982","Diamond Armor VIII","$3,220","48","g"
"2/8/2015 7:57:03 AM","iTsToL8","Magicc1982","Hold-P209 III","$765","43","g"
"2/8/2015 7:59:03 AM","Realtx","Coltraine","Viper XII","$50,000","55","g"
"2/8/2015 7:59:03 AM","Realtx","DeathShroom9","Harpy I","$7,700","31","g"
"2/8/2015 7:59:25 AM","Magicc1982","Destroyix","Hold-W204 III","$15,000","44","g"
"2/8/2015 8:00:03 AM","TheQUE","Magicc1982","Hold-W123 VI","$1,498","55","g"
"2/8/2015 8:02:12 AM","timtroy1","Destroyix","Exoprene Shield III","$39,600","54","g"
"2/8/2015 8:15:18 AM","Alphacus","RobotMonkey","Wyvern II","$30,000","63","g"
"2/8/2015 8:15:25 AM","Munson","RobotMonkey","Wyvern X","$14,999","46","g"
"2/8/2015 8:23:22 AM","siddhis","Chipper71","Hold-H119 IV","$8,000","44","g"
"2/8/2015 8:23:54 AM","Keem3140","Badders12","Storage IV","$725,000","100","o"
"2/8/2015 8:26:12 AM","Everyone","ApolloOne","Diamond Armor IX","$75,000","42","g"
"2/8/2015 8:27:07 AM","Herm3s","derpderpderp","Disruptor IX","$5,000","30","g"
"2/8/2015 8:31:40 AM","MUFC","Laity1","Hold-R115 VIII","$211,200","85","p"
"2/8/2015 8:31:40 AM","Iginla","Badders12","Titanium Hull VII","$499,999","87","p"
"2/8/2015 8:32:07 AM","Warfrog","Keem3140","Oblivion XVI","$30,250","46","b"
"2/8/2015 8:32:07 AM","VanillaGoril","UNLEASH3D","WP-V5","$10,000","100","g"
"2/8/2015 8:33:15 AM","IDMO","Badders12","Screamer XII","$675,000","50","o"
"2/8/2015 8:33:23 AM","Homoerectus","tiny0660","Auto Cannon II","$100,000","88","g"
"2/8/2015 8:34:07 AM","Warfrog","Keem3140","Basilisk V","$36,300","34","b"
"2/8/2015 8:34:07 AM","VanillaGoril","Magicc1982","Diamond Armor II","$2,850","49","g"
"2/8/2015 8:36:07 AM","VanillaGoril","Magicc1982","Exoprene Shield II","$1,464","20","g"
"2/8/2015 8:36:07 AM","VanillaGoril","Magicc1982","Hold-P122 VI","$2,124","72","g"
"2/8/2015 8:37:15 AM","Dominion","Fall606","Torment XX","$1,111,111","83","r"
"2/8/2015 8:53:35 AM","Zekk","Mortil","Holocrine Shield V","$75,000","100","b"
"2/8/2015 8:59:25 AM","SamBell","lyxeral2","Sage Tech I","$475,000","100","b"
"2/8/2015 9:05:10 AM","Gorn","Electrofield","Composite Hull II","$5,000","55","g"
"2/8/2015 9:05:13 AM","Gorn","Electrofield","Composite Hull II","$5,000","55","g"
"2/7/2015 12:14:36 AM","ETphoneHOME","TheSpeaker","Hold-W204 VI","$5,000","63","g"
"2/7/2015 12:20:21 AM","Phobia","BadPoohBear","Hold-H122 VI","$10,000","50","g"
"2/7/2015 12:24:34 AM","DoK","Zakalwe","Skip Drive","$800,000","100","p"
"2/7/2015 12:28:38 AM","ETphoneHOME","ilsundownli","Pulverizer VI","$7,500","25","g"
"2/7/2015 12:29:32 AM","supradude","TheSpeaker","Silence IV","$17,000","60","g"
"2/7/2015 12:35:09 AM","ENZO2","GranD","Eradicator XVII","$1,000,000","94","p"
"2/7/2015 12:36:42 AM","Coltraine","GranD","Hold-P223 V","$305,900","45","p"
"2/7/2015 12:37:10 AM","TheLimper","chronicjesse","Cabal Tech I","$500,000","96","p"
"2/7/2015 12:45:43 AM","SeamusOg","TheLimper","Hold-W103 IV","$750,000","27","p"
"2/7/2015 12:49:27 AM","BossVex","Skitz","Animus III","$15,000","53","g"
"2/7/2015 12:50:43 AM","siddhis","Skitz","Hold-W107 V","$8,000","46","g"
"2/7/2015 12:58:06 AM","ibeatupkids","Skitz","Hold-H121 IV","$38,222","27","b"
"2/7/2015 1:02:29 AM","UNLEASH3D","bingbing78","Pain V","$15,000","60","g"
"2/7/2015 1:14:58 AM","LiAo","ArgonPrime","Succubus III","$29,995","66","g"
"2/7/2015 1:16:54 AM","XxSeekerxX","ArgonPrime","Screamer IV","$15,000","52","g"
"2/7/2015 1:17:01 AM","tiny0660","ArgonPrime","Auto Cannon VII","$30,000","41","g"
"2/7/2015 1:17:04 AM","SERIALKILLA","ArgonPrime","Auto Cannon VIII","$25,000","59","g"
"2/7/2015 1:20:39 AM","siddhis","a75","Hold-R115 III","$40,000","26","g"
"2/7/2015 1:26:56 AM","Phobia","Taemon","Titanium Hull VI","$2,500","29","g"
"2/7/2015 1:26:56 AM","Phobia","TheUnspoken","Hold-W219 VII","$2,500","58","g"
"2/7/2015 1:27:56 AM","Phobia","TheUnspoken","Hold-H118 III","$2,500","36","g"
"2/7/2015 1:29:12 AM","Jams","XxSeekerxX","Grappling Hook","$3,999,999","85","o"
"2/7/2015 1:35:43 AM","ShadowCat","TheSpeaker","Hold-P214 III","$26,800","49","g"
"2/7/2015 1:35:59 AM","TormentHC","alex","DCD-V10","$500,000","40","o"
"2/7/2015 1:36:46 AM","ibeatupkids","TheSpeaker","Hold-W209 III","$25,000","53","g"
"2/7/2015 2:03:16 AM","Keem3140","TreeMonkey","Skip Drive","$200,000","100","g"
"2/7/2015 2:03:21 AM","Keem3140","TreeMonkey","Skip Drive","$200,000","96","g"
"2/7/2015 2:03:33 AM","Keem3140","TreeMonkey","Skip Drive","$200,000","100","g"
"2/7/2015 2:05:13 AM","bumalu","Mistyque","Alien Hunter","$425,000","98","p"
"2/7/2015 2:13:03 AM","AdeusG","BiggNasty","Exodus III","$12,501","52","g"
"2/7/2015 2:21:04 AM","Picard","Keem3140","Banshee X","$200,000","90","p"
"2/7/2015 2:31:04 AM","Frawsty","tomlinson25","Cabal Mk. III","$200,000","100","o"
"2/7/2015 2:58:12 AM","YAxeZXAxeZ","SeamusOg","Dragon X","$30,000","60","g"
"2/7/2015 3:06:40 AM","DoK","nakos3317","Gravity Smasher I","$9,500","45","g"
"2/7/2015 3:15:41 AM","nagibator","Pengembara","Demolisher I","$30,000","100","g"
"2/7/2015 3:22:09 AM","Phobia","ganja","Exoprene Shield V","$10,000","61","g"
"2/7/2015 3:22:53 AM","RocketF","markcalico","Hold-R121 VIII","$156,000","65","p"
"2/7/2015 3:23:22 AM","TheLimper","Kiritoza","Auto Cannon V","$800,000","97","o"
"2/7/2015 3:23:29 AM","DitchCripple","Kiritoza","Diamond Armor XI","$1,200,000","100","o"
"2/7/2015 3:23:39 AM","TheLimper","Kiritoza","Storage IV","$700,000","96","o"
"2/7/2015 3:37:11 AM","Phobia","Uberlord","Hold-H209 VI","$2,500","63","g"
"2/7/2015 3:37:32 AM","SacredTaint","Keem3140","Horror III","$20,000","61","g"
"2/7/2015 3:38:27 AM","ibeatupkids","Skitz","Hold-W104 VI","$120,000","30","p"
"2/7/2015 3:41:12 AM","Typhoon","Skitz","Torment II","$54,450","34","g"
"2/7/2015 3:41:12 AM","Deathnote","UNLEASH3D","Accelerator I","$5,000","49","g"
"2/7/2015 3:57:24 AM","Phobia","HELLCAMIN0","Smolder IV","$9,000","57","g"
"2/7/2015 4:11:20 AM","Phobia","Keem3140","Thorium Armor X","$9,000","50","g"
"2/7/2015 4:11:32 AM","cberkes","Solar","Pulverizer XVII","$499,999","100","o"
"2/7/2015 4:19:19 AM","bloodshed","Solar","Matter Inverter XIII","$16,500","53","g"
"2/7/2015 4:21:18 AM","Phobia","Uberlord","Hold-H211 VII","$2,500","64","g"
"2/7/2015 4:32:37 AM","Keem3140","brittanykn","Storage II","$140,000","71","b"
"2/7/2015 4:40:19 AM","supradude","Uberlord","Ophidian VI","$5,500","56","g"
"2/7/2015 4:42:19 AM","supradude","Vialmirage","Exoprene Shield IV","$5,000","56","g"
"2/7/2015 4:42:19 AM","supradude","opshards","Hold-P105 III","$280","19","g"
"2/7/2015 4:58:22 AM","Zakalwe","Uberlord","Hold-W212 VII","$453","29","g"
"2/7/2015 4:58:22 AM","Zakalwe","ssGAMBIT","Hold-H211 VII","$563","36","g"
"2/7/2015 4:58:22 AM","Zakalwe","ssGAMBIT","HX-V8","$2,007","60","g"
"2/7/2015 5:13:44 AM","Phobia","Solar","Holocrine Shield II","$9,000","32","g"
"2/7/2015 5:14:34 AM","PlanetBuster","Kiritoza","Alien Hunter","$650,000","100","b"
"2/7/2015 5:21:15 AM","Everyone","LordSith","Carbide Hull IV","$40,000","36","g"
"2/7/2015 5:54:53 AM","IDMO","VVPoo","Carbide Hull VII","$120,000","40","p"
"2/7/2015 5:58:06 AM","RocketF","tracker","Hold-P204 V","$28,000","21","p"
"2/7/2015 6:08:03 AM","BossVex","TheUnspoken","Dragon VI","$10,000","52","g"
"2/7/2015 6:08:14 AM","LiAo","TheUnspoken","Kraken IV","$9,995","49","g"
"2/7/2015 6:12:44 AM","starphx","TheUnspoken","Citadel Gambit XV","$10,000","45","g"
"2/7/2015 6:13:15 AM","MUFC","tiny0660","Carbide Hull IX","$135,000","58","b"
"2/7/2015 6:19:34 AM","james1208","dchistory","Accelerator II","$5,000","53","g"
"2/7/2015 6:44:58 AM","bgod123","opshards","Holocrine Shield I","$10,000","91","g"
"2/7/2015 6:47:14 AM","Keem3140","Darxal","Banshee X","$265,000","90","p"
"2/7/2015 6:56:37 AM","RMSinc","TheUnspoken","WP-V12","$4,392","53","g"
"2/7/2015 7:20:39 AM","fr1endly","LordSith","Kismet Gambit IV","$20,000","50","g"
"2/7/2015 7:27:17 AM","Keem3140","FluxCapacito","Horror IV","$150,000","74","b"
"2/7/2015 7:30:33 AM","candyman0146","Dominion","Torment XX","$850,000","83","r"
"2/7/2015 7:46:11 AM","Vaantaar","alex","Skip Drive","$75,000","84","g"
"2/7/2015 8:06:24 AM","starfox999","Deftoned","Skip Drive","$225,000","100","g"
"2/7/2015 8:11:52 AM","siddhis","AGlimmung","Radiance VIII","$20,000","37","g"
"2/7/2015 8:13:55 AM","ifightnerdz","jlocal","Rapture IV","$95,000","52","g"
"2/7/2015 8:19:49 AM","Dragonfly34","TheUnspoken","Prophecy IV","$1,278","40","g"
"2/7/2015 8:20:13 AM","starphx","derpderpderp","Diamond Armor IX","$20,000","43","g"
"2/7/2015 8:26:20 AM","candyman0146","ye11owhawk","Havok Tech I","$600,000","96","b"
"2/7/2015 8:26:48 AM","Dragonflyger","wafflesfulls","Osmium Armor III","$909","26","g"
"2/7/2015 8:26:48 AM","Dragonflyger","TheUnspoken","Hold-W225 VII","$893","52","g"
"2/7/2015 8:42:48 AM","2of9","wafflesfulls","Thorium Armor IV","$4,290","50","g"
"2/7/2015 8:43:51 AM","2of9","remus3","Carbide Hull II","$4,114","100","g"
"2/7/2015 8:43:51 AM","dean","dopy","HX-V1","$50,000","52","g"
"2/7/2015 8:46:51 AM","icepick99","ACRaptor15","Phaser IV","$75,000","100","b"
"2/7/2015 8:55:52 AM","markcalico","TheUnspoken","Matter Inverter II","$7,700","28","g"
"2/7/2015 9:01:39 AM","ETphoneHOME","siddharth","Hold-H221 IV","$100,000","45","g"
"2/7/2015 9:01:52 AM","MUFC","Ptide","Titanium Hull III","$25,000","43","b"
"2/7/2015 9:07:59 AM","RocketF","RobotMonkey","Firecat V","$125,000","85","p"
"2/7/2015 9:13:46 AM","MainMadMan","GoranKall","Osmium Armor XIV","$75,000","50","b"
"2/7/2015 9:30:53 AM","derpderpderp","Blitzkrieg","Diamond Armor IX","$75,000","43","g"
"2/7/2015 9:38:11 AM","Jams","Phobia","Carbide Hull XI","$7,999,999","100","w"
"2/7/2015 9:39:35 AM","SacredTaint","Tanda","Dragon I","$20,000","30","g"
"2/7/2015 9:40:58 AM","Keem3140","lzaw","Thorium Armor X","$17,500","50","g"
"2/7/2015 9:53:59 AM","Melencolia","dchistory","Hold-P108 IV","$5,000","51","g"
"2/7/2015 10:00:56 AM","Keem3140","kittygoddess","Horror III","$30,000","61","g"
"2/7/2015 10:07:49 AM","GunDealer","tiny0660","Cataclysm III","$50,000","50","b"
"2/7/2015 10:11:23 AM","NaFianna","tiny0660","Hold-W111 VI","$50,000","60","b"
"2/7/2015 10:13:47 AM","Laity1","stealthlord7","Gravity Smasher V","$69,995","100","b"
"2/6/2015 12:11:54 AM","starphx","seth243","Hold-H206 V","$765","38","g"
"2/6/2015 12:16:05 AM","iSmooth","Ghule","Thorium Armor X","$20,000","61","g"
"2/6/2015 12:19:24 AM","BigO","Kimkey","Toil Tech I","$350,000","70","p"
"2/6/2015 12:21:41 AM","Homoerectus","panther666","Glory VII","$200,000","93","g"
"2/6/2015 12:30:56 AM","PlanetBuster","BoredGamer","Alien Hunter","$600,000","100","b"
"2/6/2015 12:33:10 AM","ArgonPrime","Ghule","Screamer III","$49,000","41","g"
"2/6/2015 12:34:36 AM","XxSeekerxX","Ghule","Hold-W223 III","$7,500","38","g"
"2/6/2015 12:34:54 AM","riverjack","Electrofield","Cytoplast Shield IV","$27,500","53","b"
"2/6/2015 1:24:59 AM","stickstickly","BigO","Osmium Armor XV","$900,000","92","o"
"2/6/2015 1:46:01 AM","Magicc1982","WarCoholic","Firecat I","$12,500","26","g"
"2/6/2015 1:49:03 AM","cyber178","WarCoholic","Hold-P113 VII","$25,000","44","b"
"2/6/2015 1:51:55 AM","MUFC","Kiritoza","Auto Cannon X","$300,000","68","p"
"2/6/2015 1:54:05 AM","Phobia","starphx","Citadel Gambit XV","$3,000","45","g"
"2/6/2015 1:55:05 AM","Phobia","Magicc1982","Hold-R116 V","$3,025","59","g"
"2/6/2015 1:58:05 AM","MUFC","derpderpderp","Serpent X","$100,000","68","p"
"2/6/2015 1:58:05 AM","MUFC","RobotMonkey","Harpy XVI","$100,000","77","p"
"2/6/2015 1:59:05 AM","MUFC","gadouas","Aegis Gambit VII","$100,000","90","p"
"2/6/2015 2:02:05 AM","MUFC","ailexyooo","Hold-P103 VI","$750,000","72","p"
"2/6/2015 2:03:08 AM","blackcrow","ganja","Titanium Hull V","$15,000","39","g"
"2/6/2015 2:09:30 AM","ArgonPrime","qkat","Auto Cannon IV","$49,000","26","g"
